timestamp,date,time,irradiance,SMA-1 ACTIVE POWER,SMA-2 ACTIVE POWER,SMA-3 ACTIVE POWER,SMA-4 ACTIVE POWER,SMA-5 ACTIVE POWER,SMA-6 ACTIVE POWER,DELTA-1 ACTIVE POWER,ACTIVE POWER,DELTA-1 ACTIVE POWER .1,SUNGROW-1 ACTIVE POWER,SOLIS-2 ACTIVE POWER,SOLIS-3 ACTIVE POWER,DELTA-1  ACTIVE POWER,DELTA-2   ACTIVE POWER,DELTA-1 ACTIVE POWER_1,DELTA-2 ACTIVE POWER,DELTA-3 ACTIVE POWER,DELTA-4 ACTIVE POWER,HELIOS-1 ACTIVE POWER,HELIOS-2  ACTIVE POWER,BAT-1  ACTIVE POWER,BAT-2  ACTIVE POWER,total_ac_power_kw,hour,minute,month,day_of_year,day_of_week,is_daytime
2026-06-21 23:10:00,2026-06-21,23:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,10,6,172,6,0
2026-06-21 23:20:00,2026-06-21,23:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,20,6,172,6,0
2026-06-21 23:20:59,2026-06-21,23:20:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,20,6,172,6,0
2026-06-21 23:30:00,2026-06-21,23:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,30,6,172,6,0
2026-06-21 23:30:59,2026-06-21,23:30:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,30,6,172,6,0
2026-06-21 23:40:00,2026-06-21,23:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,40,6,172,6,0
2026-06-22 00:00:00,2026-06-22,00:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,173,0,0
2026-06-22 00:00:59,2026-06-22,00:00:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,173,0,0
2026-06-22 00:30:00,2026-06-22,00:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,6,173,0,0
2026-06-22 00:30:59,2026-06-22,00:30:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,6,173,0,0
2026-06-22 00:40:59,2026-06-22,00:40:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,6,173,0,0
2026-06-22 00:50:00,2026-06-22,00:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,6,173,0,0
2026-06-22 01:00:00,2026-06-22,01:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,6,173,0,0
2026-06-22 01:10:00,2026-06-22,01:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10,6,173,0,0
2026-06-22 01:30:00,2026-06-22,01:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,30,6,173,0,0
2026-06-22 01:40:00,2026-06-22,01:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40,6,173,0,0
2026-06-22 02:10:59,2026-06-22,02:10:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,10,6,173,0,0
2026-06-22 02:20:00,2026-06-22,02:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20,6,173,0,0
2026-06-22 02:20:59,2026-06-22,02:20:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20,6,173,0,0
2026-06-22 02:30:00,2026-06-22,02:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,30,6,173,0,0
2026-06-22 02:40:00,2026-06-22,02:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,40,6,173,0,0
2026-06-22 02:50:00,2026-06-22,02:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,50,6,173,0,0
2026-06-22 02:50:59,2026-06-22,02:50:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,50,6,173,0,0
2026-06-22 03:00:00,2026-06-22,03:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,6,173,0,0
2026-06-22 03:00:59,2026-06-22,03:00:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,6,173,0,0
2026-06-22 03:10:00,2026-06-22,03:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,10,6,173,0,0
2026-06-22 03:20:00,2026-06-22,03:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,20,6,173,0,0
2026-06-22 03:30:00,2026-06-22,03:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,30,6,173,0,0
2026-06-22 03:40:00,2026-06-22,03:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,40,6,173,0,0
2026-06-22 03:50:59,2026-06-22,03:50:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,50,6,173,0,0
2026-06-22 04:00:00,2026-06-22,04:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,6,173,0,0
2026-06-22 04:10:00,2026-06-22,04:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,10,6,173,0,0
2026-06-22 04:20:00,2026-06-22,04:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,20,6,173,0,0
2026-06-22 04:20:59,2026-06-22,04:20:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,20,6,173,0,0
2026-06-22 04:30:00,2026-06-22,04:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,30,6,173,0,0
2026-06-22 04:40:00,2026-06-22,04:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,40,6,173,0,0
2026-06-22 04:50:00,2026-06-22,04:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,50,6,173,0,0
2026-06-22 05:00:00,2026-06-22,05:00:00,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,6,173,0,0
2026-06-22 05:10:00,2026-06-22,05:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,10,6,173,0,0
2026-06-22 05:20:00,2026-06-22,05:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,20,6,173,0,0
2026-06-22 05:30:00,2026-06-22,05:30:00,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,30,6,173,0,0
2026-06-22 05:40:00,2026-06-22,05:40:00,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,40,6,173,0,0
2026-06-22 05:50:00,2026-06-22,05:50:00,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,50,6,173,0,0
2026-06-22 06:00:00,2026-06-22,06:00:00,22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,6,173,0,1
2026-06-22 06:00:59,2026-06-22,06:00:59,24,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,6,173,0,1
2026-06-22 06:10:00,2026-06-22,06:10:00,35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,6,10,6,173,0,1
2026-06-22 06:20:00,2026-06-22,06:20:00,50,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,6.0,6,20,6,173,0,1
2026-06-22 06:30:00,2026-06-22,06:30:00,72,0,0,0,0,0,0,0.0,0.0,0,0,1,1,5,0,1,1,2,2,0,0,0,0,13.0,6,30,6,173,0,1
2026-06-22 06:40:00,2026-06-22,06:40:00,95,0,0,0,0,0,0,0.0,0.0,0,1,2,2,9,0,1,2,3,4,0,0,0,0,24.0,6,40,6,173,0,1
2026-06-22 07:00:00,2026-06-22,07:00:00,139,0,0,0,0,0,0,0.0,0.0,0,1,2,2,14,0,3,4,6,6,1,0,0,0,39.0,7,0,6,173,0,1
2026-06-22 07:10:00,2026-06-22,07:10:00,137,0,0,0,0,0,0,0.0,0.0,0,1,2,2,18,0,3,4,6,7,2,0,0,0,45.0,7,10,6,173,0,1
2026-06-22 07:20:00,2026-06-22,07:20:00,73,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,1,2,3,3,0,0,0,0,13.0,7,20,6,173,0,1
2026-06-22 07:30:00,2026-06-22,07:30:00,58,0,0,0,0,0,0,0.0,0.0,0,1,0,0,4,0,2,2,4,3,0,0,0,0,16.0,7,30,6,173,0,1
2026-06-22 07:40:00,2026-06-22,07:40:00,165,0,0,0,0,0,0,0.0,0.0,0,1,1,1,11,0,3,5,7,7,2,0,0,0,38.0,7,40,6,173,0,1
2026-06-22 07:50:00,2026-06-22,07:50:00,147,0,0,0,0,0,0,0.0,0.0,0,2,2,2,20,0,4,5,8,8,2,0,0,0,53.0,7,50,6,173,0,1
2026-06-22 07:50:59,2026-06-22,07:50:59,139,0,0,0,0,0,0,0.0,0.0,0,1,1,1,11,0,3,4,6,6,1,0,0,0,34.0,7,50,6,173,0,1
2026-06-22 08:00:00,2026-06-22,08:00:00,174,0,0,0,0,0,0,0.0,0.0,1,1,1,1,8,0,3,4,6,6,1,0,0,0,32.0,8,0,6,173,0,1
2026-06-22 08:20:00,2026-06-22,08:20:00,198,0,0,0,0,0,0,0.0,0.0,1,3,2,2,19,0,5,7,9,9,3,0,0,0,60.0,8,20,6,173,0,1
2026-06-22 08:30:00,2026-06-22,08:30:00,308,0,0,0,0,0,0,0.0,0.0,2,5,4,4,0,0,10,13,18,18,6,0,0,0,80.0,8,30,6,173,0,1
2026-06-22 08:40:00,2026-06-22,08:40:00,275,0,0,0,0,0,0,0.0,0.0,1,4,3,3,0,0,7,10,13,12,5,0,0,0,58.0,8,40,6,173,0,1
2026-06-22 08:50:00,2026-06-22,08:50:00,212,0,0,0,0,0,0,0.0,0.0,1,2,1,1,9,0,4,5,8,8,2,0,0,0,41.0,8,50,6,173,0,1
2026-06-22 09:00:00,2026-06-22,09:00:00,267,0,0,0,0,0,0,0.0,0.0,1,2,1,1,12,0,5,7,10,10,2,0,0,0,51.0,9,0,6,173,0,1
2026-06-22 09:10:00,2026-06-22,09:10:00,377,0,0,0,0,0,0,0.0,0.0,2,4,3,3,0,0,13,16,24,23,9,0,0,0,97.0,9,10,6,173,0,1
2026-06-22 09:10:59,2026-06-22,09:10:59,401,0,0,0,0,0,0,0.0,0.0,1,4,2,2,27,0,13,16,24,23,9,0,0,0,121.0,9,10,6,173,0,1
2026-06-22 09:20:00,2026-06-22,09:20:00,357,0,0,0,0,0,0,0.0,0.0,2,5,3,3,0,0,9,11,17,17,6,0,0,0,73.0,9,20,6,173,0,1
2026-06-22 09:30:00,2026-06-22,09:30:00,581,0,0,0,0,0,0,0.0,0.0,3,5,3,3,0,0,11,13,19,19,7,0,0,0,83.0,9,30,6,173,0,1
2026-06-22 09:40:00,2026-06-22,09:40:00,311,0,0,0,0,0,0,0.0,0.0,1,2,1,1,12,0,6,7,11,11,3,0,0,0,55.0,9,40,6,173,0,1
2026-06-22 09:50:00,2026-06-22,09:50:00,291,0,0,0,0,0,0,0.0,0.0,1,2,1,1,11,0,5,7,10,10,3,0,0,0,51.0,9,50,6,173,0,1
2026-06-22 10:00:00,2026-06-22,10:00:00,878,0,0,0,0,0,0,0.0,0.0,3,6,3,3,32,0,16,20,29,29,11,0,0,0,152.0,10,0,6,173,0,1
2026-06-22 10:10:00,2026-06-22,10:10:00,607,0,0,0,0,0,0,0.0,0.0,0,4,2,2,25,0,12,14,21,20,7,0,0,0,107.0,10,10,6,173,0,1
2026-06-22 10:10:59,2026-06-22,10:10:59,626,0,0,0,0,0,0,0.0,0.0,0,4,2,2,21,0,11,14,20,20,7,0,0,0,101.0,10,10,6,173,0,1
2026-06-22 10:30:00,2026-06-22,10:30:00,853,0,0,0,0,0,0,0.0,0.0,4,7,3,3,0,0,15,18,28,28,10,0,0,0,116.0,10,30,6,173,0,1
2026-06-22 10:40:00,2026-06-22,10:40:00,816,0,0,0,0,0,0,0.0,0.0,0,6,2,2,32,0,14,17,26,26,9,0,0,0,134.0,10,40,6,173,0,1
2026-06-22 10:50:00,2026-06-22,10:50:00,819,0,0,0,0,0,0,0.0,0.0,3,6,2,2,32,0,14,17,26,26,10,0,0,0,138.0,10,50,6,173,0,1
2026-06-22 10:50:59,2026-06-22,10:50:59,826,0,0,0,0,0,0,0.0,0.0,3,6,2,2,32,0,15,17,26,26,10,0,0,0,139.0,10,50,6,173,0,1
2026-06-22 11:00:00,2026-06-22,11:00:00,837,0,0,0,0,0,0,0.0,0.0,4,6,2,2,32,0,15,18,27,27,10,0,0,0,143.0,11,0,6,173,0,1
2026-06-22 11:20:00,2026-06-22,11:20:00,878,0,0,0,0,0,0,0.0,0.0,4,6,2,2,32,0,15,18,25,28,10,0,0,0,142.0,11,20,6,173,0,1
2026-06-22 11:40:00,2026-06-22,11:40:00,556,0,0,0,0,0,0,0.0,0.0,2,4,1,1,19,0,10,12,18,17,6,0,0,0,90.0,11,40,6,173,0,1
2026-06-22 11:50:00,2026-06-22,11:50:00,998,0,0,0,0,0,0,0.0,0.0,4,8,2,2,0,0,17,21,25,0,12,0,0,0,91.0,11,50,6,173,0,1
2026-06-22 12:00:00,2026-06-22,12:00:00,1034,0,0,0,0,0,0,0.0,0.0,4,8,2,2,0,0,18,22,23,0,12,0,0,0,91.0,12,0,6,173,0,1
2026-06-22 12:30:00,2026-06-22,12:30:00,687,0,0,0,0,0,0,0.0,0.0,2,4,1,1,19,0,11,15,22,22,7,0,0,0,104.0,12,30,6,173,0,1
2026-06-22 12:30:59,2026-06-22,12:30:59,520,0,0,0,0,0,0,0.0,0.0,2,4,1,1,18,0,9,11,17,17,5,0,0,0,85.0,12,30,6,173,0,1
2026-06-22 12:50:00,2026-06-22,12:50:00,361,0,0,0,0,0,0,0.0,0.0,1,3,1,1,14,0,6,8,12,12,4,0,0,0,62.0,12,50,6,173,0,1
2026-06-22 13:00:00,2026-06-22,13:00:00,368,0,0,0,0,0,0,0.0,0.0,0,3,1,1,14,0,7,8,13,12,3,0,0,0,62.0,13,0,6,173,0,1
2026-06-22 13:10:00,2026-06-22,13:10:00,385,0,0,0,0,0,0,0.0,0.0,0,3,1,1,15,0,7,9,13,13,4,0,0,0,66.0,13,10,6,173,0,1
2026-06-22 13:20:00,2026-06-22,13:20:00,434,0,0,0,0,0,0,0.0,0.0,2,3,1,1,17,0,8,10,15,14,4,0,0,0,75.0,13,20,6,173,0,1
2026-06-22 13:20:59,2026-06-22,13:20:59,437,0,0,0,0,0,0,0.0,0.0,2,3,1,1,17,0,8,10,15,14,5,0,0,0,76.0,13,20,6,173,0,1
2026-06-22 13:30:00,2026-06-22,13:30:00,487,0,0,0,0,0,0,0.0,0.0,2,4,1,1,19,0,9,11,16,16,4,0,0,0,83.0,13,30,6,173,0,1
2026-06-22 13:40:00,2026-06-22,13:40:00,634,0,0,0,0,0,0,0.0,0.0,2,4,1,1,20,0,11,13,20,19,7,0,0,0,98.0,13,40,6,173,0,1
2026-06-22 13:50:00,2026-06-22,13:50:00,1028,0,0,0,0,0,0,0.0,0.0,4,7,2,2,0,0,17,21,31,32,12,0,0,0,128.0,13,50,6,173,0,1
2026-06-22 14:00:00,2026-06-22,14:00:00,897,0,0,0,0,0,0,0.0,0.0,3,6,2,2,0,0,15,18,25,28,10,0,0,0,109.0,14,0,6,173,0,1
2026-06-22 14:10:00,2026-06-22,14:10:00,744,0,0,0,0,0,0,0.0,0.0,3,6,2,2,31,0,14,17,25,25,9,0,0,0,134.0,14,10,6,173,0,1
2026-06-22 14:20:00,2026-06-22,14:20:00,836,0,0,0,0,0,0,0.0,0.0,3,6,2,2,32,0,14,17,24,26,9,0,0,0,135.0,14,20,6,173,0,1
2026-06-22 14:30:00,2026-06-22,14:30:00,809,0,0,0,0,0,0,0.0,0.0,0,6,2,2,32,0,14,16,23,25,9,0,0,0,129.0,14,30,6,173,0,1
2026-06-22 14:40:00,2026-06-22,14:40:00,777,0,0,0,0,0,0,0.0,0.0,3,5,2,2,31,0,13,16,24,24,8,0,0,0,128.0,14,40,6,173,0,1
2026-06-22 14:50:00,2026-06-22,14:50:00,760,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,50,6,173,0,1
2026-06-22 15:00:00,2026-06-22,15:00:00,733,0,0,0,0,0,0,0.0,0.0,2,1,2,2,30,0,12,14,23,22,7,0,0,0,115.0,15,0,6,173,0,1
2026-06-22 15:10:00,2026-06-22,15:10:00,702,0,0,0,0,0,0,0.0,0.0,2,4,2,2,30,0,11,14,22,21,7,0,0,0,115.0,15,10,6,173,0,1
2026-06-22 15:10:59,2026-06-22,15:10:59,699,0,0,0,0,0,0,0.0,0.0,0,3,2,2,31,0,11,14,22,21,7,0,0,0,113.0,15,10,6,173,0,1
2026-06-22 15:20:00,2026-06-22,15:20:00,666,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15,20,6,173,0,1
2026-06-22 15:20:59,2026-06-22,15:20:59,662,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15,20,6,173,0,1
2026-06-22 15:30:00,2026-06-22,15:30:00,630,0,0,0,0,0,0,0.0,0.0,2,4,2,2,28,0,10,12,20,19,6,0,0,0,105.0,15,30,6,173,0,1
2026-06-22 15:40:00,2026-06-22,15:40:00,587,0,0,0,0,0,0,0.0,0.0,2,4,2,2,28,0,9,11,18,17,6,0,0,0,99.0,15,40,6,173,0,1
2026-06-22 15:50:00,2026-06-22,15:50:00,561,0,0,0,0,0,0,0.0,0.0,2,4,2,2,27,0,9,11,17,17,6,0,0,0,97.0,15,50,6,173,0,1
2026-06-22 16:00:00,2026-06-22,16:00:00,542,0,0,0,0,0,0,0.0,0.0,2,3,2,2,27,0,9,11,17,16,5,0,0,0,94.0,16,0,6,173,0,1
2026-06-22 16:10:00,2026-06-22,16:10:00,485,0,0,0,0,0,0,0.0,0.0,0,3,2,2,26,0,8,10,15,14,5,0,0,0,85.0,16,10,6,173,0,1
2026-06-22 16:20:00,2026-06-22,16:20:00,489,0,0,0,0,0,0,0.0,0.0,1,3,2,2,27,0,8,10,16,15,5,0,0,0,89.0,16,20,6,173,0,1
2026-06-22 16:30:00,2026-06-22,16:30:00,434,0,0,0,0,0,0,0.0,0.0,1,3,2,2,26,0,7,8,13,13,3,0,0,0,78.0,16,30,6,173,0,1
2026-06-22 16:30:59,2026-06-22,16:30:59,430,0,0,0,0,0,0,0.0,0.0,1,3,2,2,25,0,7,8,13,12,3,0,0,0,76.0,16,30,6,173,0,1
2026-06-22 16:40:00,2026-06-22,16:40:00,394,0,0,0,0,0,0,0.0,0.0,1,2,2,2,24,0,6,8,12,11,4,0,0,0,72.0,16,40,6,173,0,1
2026-06-22 16:50:00,2026-06-22,16:50:00,350,0,0,0,0,0,0,0.0,0.0,0,2,2,2,23,0,5,7,10,10,2,0,0,0,63.0,16,50,6,173,0,1
2026-06-22 17:00:00,2026-06-22,17:00:00,318,0,0,0,0,0,0,0.0,0.0,0,2,2,2,22,0,5,6,9,9,2,0,0,0,59.0,17,0,6,173,0,1
2026-06-22 17:10:00,2026-06-22,17:10:00,285,0,0,0,0,0,0,0.0,0.0,0,1,2,2,20,0,4,5,8,8,2,0,0,0,52.0,17,10,6,173,0,1
2026-06-22 17:20:00,2026-06-22,17:20:00,252,0,0,0,0,0,0,0.0,0.0,0,1,1,1,18,0,3,4,7,7,1,0,0,0,43.0,17,20,6,173,0,1
2026-06-22 17:30:00,2026-06-22,17:30:00,213,0,0,0,0,0,0,0.0,0.0,0,1,2,2,15,0,2,3,6,5,1,0,0,0,37.0,17,30,6,173,0,1
2026-06-22 17:40:00,2026-06-22,17:40:00,188,0,0,0,0,0,0,0.0,0.0,0,1,1,1,13,0,2,3,5,4,1,0,0,0,31.0,17,40,6,173,0,1
2026-06-22 17:40:59,2026-06-22,17:40:59,179,0,0,0,0,0,0,0.0,0.0,0,1,1,1,12,0,2,3,5,4,1,0,0,0,30.0,17,40,6,173,0,1
2026-06-22 17:50:00,2026-06-22,17:50:00,157,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,0,1,2,4,3,0,0,0,0,20.0,17,50,6,173,0,1
2026-06-22 18:00:00,2026-06-22,18:00:00,41,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.0,18,0,6,173,0,1
2026-06-22 18:00:59,2026-06-22,18:00:59,37,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.0,18,0,6,173,0,1
2026-06-22 18:10:00,2026-06-22,18:10:00,32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,18,10,6,173,0,1
2026-06-22 18:10:59,2026-06-22,18:10:59,34,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,18,10,6,173,0,1
2026-06-22 18:30:00,2026-06-22,18:30:00,38,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,18,30,6,173,0,1
2026-06-22 18:40:00,2026-06-22,18:40:00,35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,18,40,6,173,0,1
2026-06-22 19:00:00,2026-06-22,19:00:00,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,0,6,173,0,0
2026-06-22 19:10:00,2026-06-22,19:10:00,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,10,6,173,0,0
2026-06-22 19:20:00,2026-06-22,19:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,20,6,173,0,0
2026-06-22 19:40:00,2026-06-22,19:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,40,6,173,0,0
2026-06-22 19:50:00,2026-06-22,19:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,50,6,173,0,0
2026-06-22 20:00:00,2026-06-22,20:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,0,6,173,0,0
2026-06-22 20:10:00,2026-06-22,20:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,10,6,173,0,0
2026-06-22 20:20:00,2026-06-22,20:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,20,6,173,0,0
2026-06-22 20:30:00,2026-06-22,20:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,30,6,173,0,0
2026-06-22 20:40:00,2026-06-22,20:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,40,6,173,0,0
2026-06-22 20:50:00,2026-06-22,20:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,50,6,173,0,0
2026-06-22 21:00:59,2026-06-22,21:00:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,0,6,173,0,0
2026-06-22 21:10:00,2026-06-22,21:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,10,6,173,0,0
2026-06-22 21:20:00,2026-06-22,21:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,20,6,173,0,0
2026-06-22 21:20:59,2026-06-22,21:20:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,20,6,173,0,0
2026-06-22 21:30:00,2026-06-22,21:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,30,6,173,0,0
2026-06-22 21:40:00,2026-06-22,21:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,40,6,173,0,0
2026-06-22 21:50:00,2026-06-22,21:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,50,6,173,0,0
2026-06-22 22:00:00,2026-06-22,22:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,0,6,173,0,0
2026-06-22 22:20:00,2026-06-22,22:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,20,6,173,0,0
2026-06-22 22:30:00,2026-06-22,22:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,30,6,173,0,0
2026-06-22 22:40:00,2026-06-22,22:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,40,6,173,0,0
2026-06-22 22:50:00,2026-06-22,22:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,50,6,173,0,0
